bulletin_date,municipality,probable_cases,probable_cases_percent
2021-01-12,Total,5633,
2021-01-13,Adjuntas,18,0.3
2021-01-13,Aguada,96,1.8
2021-01-13,Aguadilla,104,1.9
2021-01-13,Aguas Buenas,35,0.6
2021-01-13,Aibonito,27,0.5
2021-01-13,Añasco,70,1.3
2021-01-13,Arecibo,101,1.8
2021-01-13,Arroyo,18,0.3
2021-01-13,Barceloneta,24,0.4
2021-01-13,Barranquitas,35,0.6
2021-01-13,Bayamón,409,7.5
2021-01-13,Cabo Rojo,50,0.9
2021-01-13,Caguas,244,4.5
2021-01-13,Camuy,28,0.5
2021-01-13,Canóvanas,66,1.2
2021-01-13,Carolina,231,4.2
2021-01-13,Cataño,26,0.5
2021-01-13,Cayey,86,1.6
2021-01-13,Ceiba,48,0.9
2021-01-13,Ciales,20,0.4
2021-01-13,Cidra,89,1.6
2021-01-13,Coamo,87,1.6
2021-01-13,Comerío,61,1.1
2021-01-13,Corozal,69,1.3
2021-01-13,Culebra,1,0
2021-01-13,Dorado,62,1.1
2021-01-13,Fajardo,171,3.1
2021-01-13,Florida,33,0.6
2021-01-13,Guánica,14,0.3
2021-01-13,Guayama,39,0.7
2021-01-13,Guayanilla,13,0.2
2021-01-13,Guaynabo,112,2
2021-01-13,Gurabo,57,1
2021-01-13,Hatillo,32,0.6
2021-01-13,Hormigueros,15,0.3
2021-01-13,Humacao,72,1.3
2021-01-13,Isabela,96,1.8
2021-01-13,Jayuya,12,0.2
2021-01-13,Juana Díaz,46,0.8
2021-01-13,Juncos,80,1.5
2021-01-13,Lajas,23,0.4
2021-01-13,Lares,26,0.5
2021-01-13,Las Marías,12,0.2
2021-01-13,Las Piedras,91,1.7
2021-01-13,Loíza,59,1.1
2021-01-13,Luquillo,65,1.2
2021-01-13,Manatí,36,0.7
2021-01-13,Maricao,1,0
2021-01-13,Maunabo,13,0.2
2021-01-13,Mayagüez,91,1.7
2021-01-13,Moca,102,1.9
2021-01-13,Morovis,52,1
2021-01-13,Naguabo,51,0.9
2021-01-13,Naranjito,94,1.7
2021-01-13,Orocovis,14,0.3
2021-01-13,Patillas,13,0.2
2021-01-13,Peñuelas,33,0.6
2021-01-13,Ponce,158,2.9
2021-01-13,Quebradillas,70,1.3
2021-01-13,Rincón,23,0.4
2021-01-13,Río Grande,148,2.7
2021-01-13,Sabana Grande,15,0.3
2021-01-13,Salinas,34,0.6
2021-01-13,San Germán,38,0.7
2021-01-13,San Juan,460,8.4
2021-01-13,San Lorenzo,66,1.2
2021-01-13,San Sebastián,105,1.9
2021-01-13,Santa Isabel,16,0.3
2021-01-13,Toa Alta,122,2.2
2021-01-13,Toa Baja,149,2.7
2021-01-13,Trujillo Alto,105,1.9
2021-01-13,Utuado,26,0.5
2021-01-13,Vega Alta,28,0.5
2021-01-13,Vega Baja,61,1.1
2021-01-13,Vieques,73,1.3
2021-01-13,Villalba,37,0.7
2021-01-13,Yabucoa,42,0.8
2021-01-13,Yauco,24,0.4
2021-01-13,Otro lugar fuera de PR,5,
2021-01-13,No disponible,224,
2021-01-13,Total,5702,
2021-01-14,Adjuntas,21,0.4
2021-01-14,Aguada,96,1.7
2021-01-14,Aguadilla,109,1.9
2021-01-14,Aguas Buenas,36,0.6
2021-01-14,Aibonito,25,0.4
2021-01-14,Añasco,71,1.3
2021-01-14,Arecibo,104,1.9
2021-01-14,Arroyo,17,0.3
2021-01-14,Barceloneta,24,0.4
2021-01-14,Barranquitas,35,0.6
2021-01-14,Bayamón,414,7.4
2021-01-14,Cabo Rojo,49,0.9
2021-01-14,Caguas,251,4.5
2021-01-14,Camuy,26,0.5
2021-01-14,Canóvanas,67,1.2
2021-01-14,Carolina,235,4.2
2021-01-14,Cataño,26,0.5
2021-01-14,Cayey,92,1.6
2021-01-14,Ceiba,49,0.9
2021-01-14,Ciales,19,0.3
2021-01-14,Cidra,90,1.6
2021-01-14,Coamo,88,1.6
2021-01-14,Comerío,58,1.0
2021-01-14,Corozal,75,1.3
2021-01-14,Culebra,1,0.0
2021-01-14,Dorado,63,1.1
2021-01-14,Fajardo,172,3.1
2021-01-14,Florida,34,0.6
2021-01-14,Guánica,15,0.3
2021-01-14,Guayama,40,0.7
2021-01-14,Guayanilla,16,0.3
2021-01-14,Guaynabo,120,2.1
2021-01-14,Gurabo,61,1.1
2021-01-14,Hatillo,31,0.6
2021-01-14,Hormigueros,19,0.3
2021-01-14,Humacao,74,1.3
2021-01-14,Isabela,94,1.7
2021-01-14,Jayuya,14,0.2
2021-01-14,Juana Díaz,50,0.9
2021-01-14,Juncos,83,1.5
2021-01-14,Lajas,26,0.5
2021-01-14,Lares,27,0.5
2021-01-14,Las Marías,12,0.2
2021-01-14,Las Piedras,91,1.6
2021-01-14,Loíza,59,1.1
2021-01-14,Luquillo,65,1.2
2021-01-14,Manatí,37,0.7
2021-01-14,Maricao,1,0.0
2021-01-14,Maunabo,12,0.2
2021-01-14,Mayagüez,97,1.7
2021-01-14,Moca,106,1.9
2021-01-14,Morovis,55,1.0
2021-01-14,Naguabo,51,0.9
2021-01-14,Naranjito,101,1.8
2021-01-14,Orocovis,14,0.2
2021-01-14,Patillas,14,0.2
2021-01-14,Peñuelas,36,0.6
2021-01-14,Ponce,173,3.1
2021-01-14,Quebradillas,70,1.2
2021-01-14,Rincón,23,0.4
2021-01-14,Río Grande,150,2.7
2021-01-14,Sabana Grande,15,0.3
2021-01-14,Salinas,34,0.6
2021-01-14,San Germán,41,0.7
2021-01-14,San Juan,459,8.2
2021-01-14,San Lorenzo,69,1.2
2021-01-14,San Sebastián,100,1.8
2021-01-14,Santa Isabel,20,0.4
2021-01-14,Toa Alta,133,2.4
2021-01-14,Toa Baja,147,2.6
2021-01-14,Trujillo Alto,111,2.0
2021-01-14,Utuado,26,0.5
2021-01-14,Vega Alta,29,0.5
2021-01-14,Vega Baja,61,1.1
2021-01-14,Vieques,73,1.3
2021-01-14,Villalba,37,0.7
2021-01-14,Yabucoa,42,0.7
2021-01-14,Yauco,25,0.4
2021-01-14,Otro lugar fuera de PR,5,
2021-01-14,No disponible,232,
2021-01-14,Total,5843,
2021-01-15,Adjuntas,20,0.4
2021-01-15,Aguada,97,1.7
2021-01-15,Aguadilla,109,1.9
2021-01-15,Aguas Buenas,39,0.7
2021-01-15,Aibonito,27,0.5
2021-01-15,Añasco,71,1.2
2021-01-15,Arecibo,103,1.8
2021-01-15,Arroyo,17,0.3
2021-01-15,Barceloneta,24,0.4
2021-01-15,Barranquitas,36,0.6
2021-01-15,Bayamón,423,7.4
2021-01-15,Cabo Rojo,52,0.9
2021-01-15,Caguas,267,4.7
2021-01-15,Camuy,26,0.5
2021-01-15,Canóvanas,64,1.1
2021-01-15,Carolina,236,4.1
2021-01-15,Cataño,28,0.5
2021-01-15,Cayey,97,1.7
2021-01-15,Ceiba,50,0.9
2021-01-15,Ciales,19,0.3
2021-01-15,Cidra,93,1.6
2021-01-15,Coamo,88,1.5
2021-01-15,Comerío,57,1.0
2021-01-15,Corozal,72,1.3
2021-01-15,Culebra,1,0.0
2021-01-15,Dorado,64,1.1
2021-01-15,Fajardo,174,3.1
2021-01-15,Florida,34,0.6
2021-01-15,Guánica,16,0.3
2021-01-15,Guayama,41,0.7
2021-01-15,Guayanilla,16,0.3
2021-01-15,Guaynabo,123,2.2
2021-01-15,Gurabo,63,1.1
2021-01-15,Hatillo,31,0.5
2021-01-15,Hormigueros,20,0.4
2021-01-15,Humacao,74,1.3
2021-01-15,Isabela,101,1.8
2021-01-15,Jayuya,14,0.2
2021-01-15,Juana Díaz,53,0.9
2021-01-15,Juncos,83,1.5
2021-01-15,Lajas,26,0.5
2021-01-15,Lares,27,0.5
2021-01-15,Las Marías,12,0.2
2021-01-15,Las Piedras,90,1.6
2021-01-15,Loíza,59,1.0
2021-01-15,Luquillo,66,1.2
2021-01-15,Manatí,38,0.7
2021-01-15,Maricao,1,0.0
2021-01-15,Maunabo,12,0.2
2021-01-15,Mayagüez,100,1.8
2021-01-15,Moca,108,1.9
2021-01-15,Morovis,55,1.0
2021-01-15,Naguabo,51,0.9
2021-01-15,Naranjito,99,1.7
2021-01-15,Orocovis,14,0.2
2021-01-15,Patillas,14,0.2
2021-01-15,Peñuelas,37,0.6
2021-01-15,Ponce,178,3.1
2021-01-15,Quebradillas,70,1.2
2021-01-15,Rincón,23,0.4
2021-01-15,Río Grande,148,2.6
2021-01-15,Sabana Grande,16,0.3
2021-01-15,Salinas,36,0.6
2021-01-15,San Germán,43,0.8
2021-01-15,San Juan,463,8.1
2021-01-15,San Lorenzo,68,1.2
2021-01-15,San Sebastián,100,1.8
2021-01-15,Santa Isabel,19,0.3
2021-01-15,Toa Alta,145,2.5
2021-01-15,Toa Baja,148,2.6
2021-01-15,Trujillo Alto,112,2.0
2021-01-15,Utuado,26,0.5
2021-01-15,Vega Alta,29,0.5
2021-01-15,Vega Baja,61,1.1
2021-01-15,Vieques,74,1.3
2021-01-15,Villalba,40,0.7
2021-01-15,Yabucoa,44,0.8
2021-01-15,Yauco,24,0.4
2021-01-15,Otro lugar fuera de PR,5,
2021-01-15,No disponible,229,
2021-01-15,Total,5933,
2021-01-16,Adjuntas,21,0.4
2021-01-16,Aguada,102,1.8
2021-01-16,Aguadilla,111,1.9
2021-01-16,Aguas Buenas,38,0.7
2021-01-16,Aibonito,28,0.5
2021-01-16,Añasco,74,1.3
2021-01-16,Arecibo,103,1.8
2021-01-16,Arroyo,17,0.3
2021-01-16,Barceloneta,24,0.4
2021-01-16,Barranquitas,35,0.6
2021-01-16,Bayamón,427,7.4
2021-01-16,Cabo Rojo,62,1.1
2021-01-16,Caguas,264,4.6
2021-01-16,Camuy,26,0.5
2021-01-16,Canóvanas,64,1.1
2021-01-16,Carolina,237,4.1
2021-01-16,Cataño,26,0.5
2021-01-16,Cayey,87,1.5
2021-01-16,Ceiba,50,0.9
2021-01-16,Ciales,19,0.3
2021-01-16,Cidra,93,1.6
2021-01-16,Coamo,89,1.5
2021-01-16,Comerío,57,1.0
2021-01-16,Corozal,67,1.2
2021-01-16,Culebra,1,0.0
2021-01-16,Dorado,65,1.1
2021-01-16,Fajardo,176,3.1
2021-01-16,Florida,34,0.6
2021-01-16,Guánica,15,0.3
2021-01-16,Guayama,38,0.7
2021-01-16,Guayanilla,16,0.3
2021-01-16,Guaynabo,125,2.2
2021-01-16,Gurabo,61,1.1
2021-01-16,Hatillo,31,0.5
2021-01-16,Hormigueros,21,0.4
2021-01-16,Humacao,71,1.2
2021-01-16,Isabela,102,1.8
2021-01-16,Jayuya,14,0.2
2021-01-16,Juana Díaz,57,1.0
2021-01-16,Juncos,81,1.4
2021-01-16,Lajas,30,0.5
2021-01-16,Lares,28,0.5
2021-01-16,Las Marías,12,0.2
2021-01-16,Las Piedras,87,1.5
2021-01-16,Loíza,58,1.0
2021-01-16,Luquillo,67,1.2
2021-01-16,Manatí,38,0.7
2021-01-16,Maricao,1,0.0
2021-01-16,Maunabo,12,0.2
2021-01-16,Mayagüez,104,1.8
2021-01-16,Moca,108,1.9
2021-01-16,Morovis,57,1.0
2021-01-16,Naguabo,51,0.9
2021-01-16,Naranjito,100,1.7
2021-01-16,Orocovis,14,0.2
2021-01-16,Patillas,14,0.2
2021-01-16,Peñuelas,39,0.7
2021-01-16,Ponce,182,3.2
2021-01-16,Quebradillas,70,1.2
2021-01-16,Rincón,23,0.4
2021-01-16,Río Grande,148,2.6
2021-01-16,Sabana Grande,16,0.3
2021-01-16,Salinas,38,0.7
2021-01-16,San Germán,43,0.7
2021-01-16,San Juan,468,8.1
2021-01-16,San Lorenzo,70,1.2
2021-01-16,San Sebastián,104,1.8
2021-01-16,Santa Isabel,20,0.3
2021-01-16,Toa Alta,143,2.5
2021-01-16,Toa Baja,150,2.6
2021-01-16,Trujillo Alto,117,2.0
2021-01-16,Utuado,27,0.5
2021-01-16,Vega Alta,32,0.6
2021-01-16,Vega Baja,61,1.1
2021-01-16,Vieques,74,1.3
2021-01-16,Villalba,39,0.7
2021-01-16,Yabucoa,48,0.8
2021-01-16,Yauco,25,0.4
2021-01-16,Otro lugar fuera de PR,5,
2021-01-16,No disponible,235,
2021-01-16,Total,5987,
2021-01-17,Adjuntas,21,0.4
2021-01-17,Aguada,102,1.7
2021-01-17,Aguadilla,114,2.0
2021-01-17,Aguas Buenas,38,0.7
2021-01-17,Aibonito,28,0.5
2021-01-17,Añasco,74,1.3
2021-01-17,Arecibo,106,1.8
2021-01-17,Arroyo,17,0.3
2021-01-17,Barceloneta,24,0.4
2021-01-17,Barranquitas,36,0.6
2021-01-17,Bayamón,433,7.4
2021-01-17,Cabo Rojo,60,1.0
2021-01-17,Caguas,267,4.6
2021-01-17,Camuy,26,0.4
2021-01-17,Canóvanas,68,1.2
2021-01-17,Carolina,250,4.3
2021-01-17,Cataño,26,0.4
2021-01-17,Cayey,96,1.6
2021-01-17,Ceiba,52,0.9
2021-01-17,Ciales,21,0.4
2021-01-17,Cidra,97,1.7
2021-01-17,Coamo,87,1.5
2021-01-17,Comerío,57,1.0
2021-01-17,Corozal,67,1.1
2021-01-17,Culebra,1,0.0
2021-01-17,Dorado,66,1.1
2021-01-17,Fajardo,177,3.0
2021-01-17,Florida,35,0.6
2021-01-17,Guánica,15,0.3
2021-01-17,Guayama,38,0.7
2021-01-17,Guayanilla,16,0.3
2021-01-17,Guaynabo,134,2.3
2021-01-17,Gurabo,62,1.1
2021-01-17,Hatillo,31,0.5
2021-01-17,Hormigueros,21,0.4
2021-01-17,Humacao,71,1.2
2021-01-17,Isabela,105,1.8
2021-01-17,Jayuya,14,0.2
2021-01-17,Juana Díaz,55,0.9
2021-01-17,Juncos,83,1.4
2021-01-17,Lajas,31,0.5
2021-01-17,Lares,28,0.5
2021-01-17,Las Marías,12,0.2
2021-01-17,Las Piedras,87,1.5
2021-01-17,Loíza,61,1.0
2021-01-17,Luquillo,65,1.1
2021-01-17,Manatí,38,0.7
2021-01-17,Maricao,1,0.0
2021-01-17,Maunabo,12,0.2
2021-01-17,Mayagüez,103,1.8
2021-01-17,Moca,105,1.8
2021-01-17,Morovis,57,1.0
2021-01-17,Naguabo,51,0.9
2021-01-17,Naranjito,101,1.7
2021-01-17,Orocovis,14,0.2
2021-01-17,Patillas,15,0.3
2021-01-17,Peñuelas,36,0.6
2021-01-17,Ponce,184,3.2
2021-01-17,Quebradillas,67,1.1
2021-01-17,Rincón,23,0.4
2021-01-17,Río Grande,157,2.7
2021-01-17,Sabana Grande,16,0.3
2021-01-17,Salinas,38,0.7
2021-01-17,San Germán,43,0.7
2021-01-17,San Juan,485,8.3
2021-01-17,San Lorenzo,70,1.2
2021-01-17,San Sebastián,106,1.8
2021-01-17,Santa Isabel,21,0.4
2021-01-17,Toa Alta,147,2.5
2021-01-17,Toa Baja,153,2.6
2021-01-17,Trujillo Alto,121,2.1
2021-01-17,Utuado,27,0.5
2021-01-17,Vega Alta,34,0.6
2021-01-17,Vega Baja,61,1.0
2021-01-17,Vieques,74,1.3
2021-01-17,Villalba,35,0.6
2021-01-17,Yabucoa,47,0.8
2021-01-17,Yauco,24,0.4
2021-01-17,Otro lugar fuera de PR,5,
2021-01-17,No disponible,238,
2021-01-17,Total,6084,
2021-01-18,Adjuntas,21,0.4
2021-01-18,Aguada,103,1.8
2021-01-18,Aguadilla,115,2.0
2021-01-18,Aguas Buenas,38,0.6
2021-01-18,Aibonito,29,0.5
2021-01-18,Añasco,74,1.3
2021-01-18,Arecibo,107,1.8
2021-01-18,Arroyo,17,0.3
2021-01-18,Barceloneta,24,0.4
2021-01-18,Barranquitas,36,0.6
2021-01-18,Bayamón,435,7.4
2021-01-18,Cabo Rojo,60,1.0
2021-01-18,Caguas,267,4.5
2021-01-18,Camuy,25,0.4
2021-01-18,Canóvanas,68,1.2
2021-01-18,Carolina,249,4.2
2021-01-18,Cataño,28,0.5
2021-01-18,Cayey,96,1.6
2021-01-18,Ceiba,54,0.9
2021-01-18,Ciales,23,0.4
2021-01-18,Cidra,95,1.6
2021-01-18,Coamo,87,1.5
2021-01-18,Comerío,57,1.0
2021-01-18,Corozal,66,1.1
2021-01-18,Culebra,1,0.0
2021-01-18,Dorado,67,1.1
2021-01-18,Fajardo,180,3.1
2021-01-18,Florida,35,0.6
2021-01-18,Guánica,15,0.3
2021-01-18,Guayama,38,0.6
2021-01-18,Guayanilla,16,0.3
2021-01-18,Guaynabo,136,2.3
2021-01-18,Gurabo,61,1.0
2021-01-18,Hatillo,31,0.5
2021-01-18,Hormigueros,22,0.4
2021-01-18,Humacao,71,1.2
2021-01-18,Isabela,110,1.9
2021-01-18,Jayuya,14,0.2
2021-01-18,Juana Díaz,53,0.9
2021-01-18,Juncos,82,1.4
2021-01-18,Lajas,31,0.5
2021-01-18,Lares,28,0.5
2021-01-18,Las Marías,12,0.2
2021-01-18,Las Piedras,87,1.5
2021-01-18,Loíza,62,1.1
2021-01-18,Luquillo,64,1.1
2021-01-18,Manatí,38,0.6
2021-01-18,Maricao,1,0.0
2021-01-18,Maunabo,12,0.2
2021-01-18,Mayagüez,104,1.8
2021-01-18,Moca,106,1.8
2021-01-18,Morovis,60,1.0
2021-01-18,Naguabo,51,0.9
2021-01-18,Naranjito,101,1.7
2021-01-18,Orocovis,12,0.2
2021-01-18,Patillas,15,0.3
2021-01-18,Peñuelas,36,0.6
2021-01-18,Ponce,184,3.1
2021-01-18,Quebradillas,66,1.1
2021-01-18,Rincón,23,0.4
2021-01-18,Río Grande,158,2.7
2021-01-18,Sabana Grande,16,0.3
2021-01-18,Salinas,38,0.6
2021-01-18,San Germán,43,0.7
2021-01-18,San Juan,486,8.3
2021-01-18,San Lorenzo,71,1.2
2021-01-18,San Sebastián,106,1.8
2021-01-18,Santa Isabel,23,0.4
2021-01-18,Toa Alta,147,2.5
2021-01-18,Toa Baja,158,2.7
2021-01-18,Trujillo Alto,123,2.1
2021-01-18,Utuado,27,0.5
2021-01-18,Vega Alta,34,0.6
2021-01-18,Vega Baja,61,1.0
2021-01-18,Vieques,74,1.3
2021-01-18,Villalba,35,0.6
2021-01-18,Yabucoa,47,0.8
2021-01-18,Yauco,24,0.4
2021-01-18,Otro lugar fuera de PR,5,
2021-01-18,No disponible,239,
2021-01-18,Total,6114,
2021-01-19,Adjuntas,23,0.4
2021-01-19,Aguada,103,1.7
2021-01-19,Aguadilla,115,2.0
2021-01-19,Aguas Buenas,38,0.6
2021-01-19,Aibonito,31,0.5
2021-01-19,Añasco,73,1.2
2021-01-19,Arecibo,107,1.8
2021-01-19,Arroyo,16,0.3
2021-01-19,Barceloneta,24,0.4
2021-01-19,Barranquitas,36,0.6
2021-01-19,Bayamón,438,7.4
2021-01-19,Cabo Rojo,60,1.0
2021-01-19,Caguas,269,4.6
2021-01-19,Camuy,25,0.4
2021-01-19,Canóvanas,68,1.2
2021-01-19,Carolina,248,4.2
2021-01-19,Cataño,28,0.5
2021-01-19,Cayey,96,1.6
2021-01-19,Ceiba,55,0.9
2021-01-19,Ciales,23,0.4
2021-01-19,Cidra,95,1.6
2021-01-19,Coamo,87,1.5
2021-01-19,Comerío,57,1.0
2021-01-19,Corozal,66,1.1
2021-01-19,Culebra,1,0.0
2021-01-19,Dorado,67,1.1
2021-01-19,Fajardo,180,3.1
2021-01-19,Florida,35,0.6
2021-01-19,Guánica,15,0.3
2021-01-19,Guayama,39,0.7
2021-01-19,Guayanilla,16,0.3
2021-01-19,Guaynabo,137,2.3
2021-01-19,Gurabo,64,1.1
2021-01-19,Hatillo,31,0.5
2021-01-19,Hormigueros,22,0.4
2021-01-19,Humacao,71,1.2
2021-01-19,Isabela,110,1.9
2021-01-19,Jayuya,14,0.2
2021-01-19,Juana Díaz,53,0.9
2021-01-19,Juncos,83,1.4
2021-01-19,Lajas,31,0.5
2021-01-19,Lares,28,0.5
2021-01-19,Las Marías,12,0.2
2021-01-19,Las Piedras,87,1.5
2021-01-19,Loíza,61,1.0
2021-01-19,Luquillo,64,1.1
2021-01-19,Manatí,38,0.6
2021-01-19,Maricao,1,0.0
2021-01-19,Maunabo,12,0.2
2021-01-19,Mayagüez,104,1.8
2021-01-19,Moca,106,1.8
2021-01-19,Morovis,60,1.0
2021-01-19,Naguabo,51,0.9
2021-01-19,Naranjito,101,1.7
2021-01-19,Orocovis,12,0.2
2021-01-19,Patillas,15,0.3
2021-01-19,Peñuelas,38,0.6
2021-01-19,Ponce,182,3.1
2021-01-19,Quebradillas,66,1.1
2021-01-19,Rincón,23,0.4
2021-01-19,Río Grande,161,2.7
2021-01-19,Sabana Grande,16,0.3
2021-01-19,Salinas,38,0.6
2021-01-19,San Germán,43,0.7
2021-01-19,San Juan,485,8.2
2021-01-19,San Lorenzo,71,1.2
2021-01-19,San Sebastián,106,1.8
2021-01-19,Santa Isabel,24,0.4
2021-01-19,Toa Alta,147,2.5
2021-01-19,Toa Baja,158,2.7
2021-01-19,Trujillo Alto,122,2.1
2021-01-19,Utuado,26,0.4
2021-01-19,Vega Alta,34,0.6
2021-01-19,Vega Baja,63,1.1
2021-01-19,Vieques,74,1.3
2021-01-19,Villalba,35,0.6
2021-01-19,Yabucoa,47,0.8
2021-01-19,Yauco,25,0.4
2021-01-19,Otro lugar fuera de PR,5,
2021-01-19,No disponible,244,
2021-01-19,Total,6135,
2021-01-20,Adjuntas,23,0.4
2021-01-20,Aguada,103,1.7
2021-01-20,Aguadilla,116,2.0
2021-01-20,Aguas Buenas,39,0.7
2021-01-20,Aibonito,32,0.5
2021-01-20,Añasco,73,1.2
2021-01-20,Arecibo,109,1.8
2021-01-20,Arroyo,16,0.3
2021-01-20,Barceloneta,24,0.4
2021-01-20,Barranquitas,38,0.6
2021-01-20,Bayamón,441,7.4
2021-01-20,Cabo Rojo,61,1.0
2021-01-20,Caguas,276,4.6
2021-01-20,Camuy,25,0.4
2021-01-20,Canóvanas,69,1.2
2021-01-20,Carolina,251,4.2
2021-01-20,Cataño,28,0.5
2021-01-20,Cayey,97,1.6
2021-01-20,Ceiba,55,0.9
2021-01-20,Ciales,23,0.4
2021-01-20,Cidra,98,1.7
2021-01-20,Coamo,88,1.5
2021-01-20,Comerío,57,1.0
2021-01-20,Corozal,66,1.1
2021-01-20,Culebra,1,0.0
2021-01-20,Dorado,67,1.1
2021-01-20,Fajardo,182,3.1
2021-01-20,Florida,35,0.6
2021-01-20,Guánica,15,0.3
2021-01-20,Guayama,39,0.7
2021-01-20,Guayanilla,16,0.3
2021-01-20,Guaynabo,141,2.4
2021-01-20,Gurabo,64,1.1
2021-01-20,Hatillo,31,0.5
2021-01-20,Hormigueros,22,0.4
2021-01-20,Humacao,71,1.2
2021-01-20,Isabela,112,1.9
2021-01-20,Jayuya,14,0.2
2021-01-20,Juana Díaz,52,0.9
2021-01-20,Juncos,83,1.4
2021-01-20,Lajas,32,0.5
2021-01-20,Lares,29,0.5
2021-01-20,Las Marías,13,0.2
2021-01-20,Las Piedras,87,1.5
2021-01-20,Loíza,61,1.0
2021-01-20,Luquillo,64,1.1
2021-01-20,Manatí,38,0.6
2021-01-20,Maricao,1,0.0
2021-01-20,Maunabo,12,0.2
2021-01-20,Mayagüez,104,1.8
2021-01-20,Moca,106,1.8
2021-01-20,Morovis,60,1.0
2021-01-20,Naguabo,51,0.9
2021-01-20,Naranjito,101,1.7
2021-01-20,Orocovis,13,0.2
2021-01-20,Patillas,15,0.3
2021-01-20,Peñuelas,38,0.6
2021-01-20,Ponce,182,3.1
2021-01-20,Quebradillas,66,1.1
2021-01-20,Rincón,23,0.4
2021-01-20,Río Grande,162,2.7
2021-01-20,Sabana Grande,16,0.3
2021-01-20,Salinas,38,0.6
2021-01-20,San Germán,44,0.7
2021-01-20,San Juan,489,8.2
2021-01-20,San Lorenzo,71,1.2
2021-01-20,San Sebastián,107,1.8
2021-01-20,Santa Isabel,25,0.4
2021-01-20,Toa Alta,148,2.5
2021-01-20,Toa Baja,159,2.7
2021-01-20,Trujillo Alto,127,2.1
2021-01-20,Utuado,26,0.4
2021-01-20,Vega Alta,34,0.6
2021-01-20,Vega Baja,63,1.1
2021-01-20,Vieques,74,1.2
2021-01-20,Villalba,35,0.6
2021-01-20,Yabucoa,46,0.8
2021-01-20,Yauco,26,0.4
2021-01-20,Otro lugar fuera de PR,5,
2021-01-20,No disponible,244,
2021-01-20,Total,6188,
2021-01-21,Adjuntas,23,0.4
2021-01-21,Aguada,108,1.8
2021-01-21,Aguadilla,117,1.9
2021-01-21,Aguas Buenas,39,0.6
2021-01-21,Aibonito,33,0.5
2021-01-21,Añasco,75,1.2
2021-01-21,Arecibo,109,1.8
2021-01-21,Arroyo,17,0.3
2021-01-21,Barceloneta,26,0.4
2021-01-21,Barranquitas,39,0.6
2021-01-21,Bayamón,444,7.4
2021-01-21,Cabo Rojo,62,1.0
2021-01-21,Caguas,278,4.6
2021-01-21,Camuy,27,0.4
2021-01-21,Canóvanas,71,1.2
2021-01-21,Carolina,255,4.2
2021-01-21,Cataño,29,0.5
2021-01-21,Cayey,102,1.7
2021-01-21,Ceiba,55,0.9
2021-01-21,Ciales,23,0.4
2021-01-21,Cidra,100,1.7
2021-01-21,Coamo,87,1.4
2021-01-21,Comerío,56,0.9
2021-01-21,Corozal,65,1.1
2021-01-21,Culebra,1,0.0
2021-01-21,Dorado,69,1.1
2021-01-21,Fajardo,183,3.0
2021-01-21,Florida,35,0.6
2021-01-21,Guánica,15,0.2
2021-01-21,Guayama,40,0.7
2021-01-21,Guayanilla,16,0.3
2021-01-21,Guaynabo,146,2.4
2021-01-21,Gurabo,65,1.1
2021-01-21,Hatillo,31,0.5
2021-01-21,Hormigueros,22,0.4
2021-01-21,Humacao,72,1.2
2021-01-21,Isabela,113,1.9
2021-01-21,Jayuya,14,0.2
2021-01-21,Juana Díaz,54,0.9
2021-01-21,Juncos,84,1.4
2021-01-21,Lajas,34,0.6
2021-01-21,Lares,29,0.5
2021-01-21,Las Marías,13,0.2
2021-01-21,Las Piedras,88,1.5
2021-01-21,Loíza,62,1.0
2021-01-21,Luquillo,64,1.1
2021-01-21,Manatí,38,0.6
2021-01-21,Maricao,1,0.0
2021-01-21,Maunabo,12,0.2
2021-01-21,Mayagüez,106,1.8
2021-01-21,Moca,107,1.8
2021-01-21,Morovis,61,1.0
2021-01-21,Naguabo,52,0.9
2021-01-21,Naranjito,101,1.7
2021-01-21,Orocovis,14,0.2
2021-01-21,Patillas,15,0.2
2021-01-21,Peñuelas,38,0.6
2021-01-21,Ponce,185,3.1
2021-01-21,Quebradillas,67,1.1
2021-01-21,Rincón,23,0.4
2021-01-21,Río Grande,177,2.9
2021-01-21,Sabana Grande,15,0.2
2021-01-21,Salinas,39,0.6
2021-01-21,San Germán,45,0.7
2021-01-21,San Juan,501,8.3
2021-01-21,San Lorenzo,71,1.2
2021-01-21,San Sebastián,107,1.8
2021-01-21,Santa Isabel,26,0.4
2021-01-21,Toa Alta,145,2.4
2021-01-21,Toa Baja,159,2.6
2021-01-21,Trujillo Alto,134,2.2
2021-01-21,Utuado,26,0.4
2021-01-21,Vega Alta,34,0.6
2021-01-21,Vega Baja,63,1.0
2021-01-21,Vieques,74,1.2
2021-01-21,Villalba,37,0.6
2021-01-21,Yabucoa,48,0.8
2021-01-21,Yauco,27,0.4
2021-01-21,Otro lugar fuera de PR,5,
2021-01-21,No disponible,249,
2021-01-21,Total,6292,
2021-01-22,Adjuntas,21,0.3
2021-01-22,Aguada,109,1.8
2021-01-22,Aguadilla,120,2.0
2021-01-22,Aguas Buenas,40,0.7
2021-01-22,Aibonito,35,0.6
2021-01-22,Añasco,75,1.2
2021-01-22,Arecibo,108,1.8
2021-01-22,Arroyo,17,0.3
2021-01-22,Barceloneta,26,0.4
2021-01-22,Barranquitas,40,0.7
